employee_id,manager_id,department,role_level,education_level,years_in_company,years_in_role,performance_rating,awards,kpis_count,kpis_achieved_pct,peer_review_score,training_courses_completed,certification_count,mentorship_participation,projects_delivered,salary,performance_intervention,promoted
EMP001764,EMP002462,Sales,IC4,Bachelors,11,5,4,0,4,0.0,3,4,1,0,3,115452,0,1
EMP001876,EMP009124,Sales,IC3,Masters,11,2,2,0,3,100.0,2,4,1,0,5,107045,0,0
EMP003225,EMP000003,Engineering,M1,Masters,8,1,4,0,4,50.0,4,2,2,0,4,128866,0,1
EMP000527,EMP006562,Finance,IC4,High School,15,11,3,0,4,100.0,2,5,1,0,6,122172,0,0
EMP007726,EMP009124,Sales,IC3,Masters,4,0,4,0,3,100.0,4,0,1,0,6,97655,0,1
EMP002947,EMP004444,Product,IC2,Bachelors,9,6,5,1,2,100.0,5,1,0,0,2,92838,0,0
EMP004474,EMP009124,Sales,IC2,Associates,7,3,3,0,2,100.0,2,3,1,0,2,84054,0,0
EMP005656,EMP000052,Sales,IC4,Associates,6,4,5,1,4,50.0,5,0,1,0,5,111550,0,0
EMP006060,EMP000001,Operations,M1,Associates,5,3,5,0,4,75.0,5,3,2,0,5,121431,0,1
EMP000960,EMP003750,Operations,IC1,High School,13,5,3,0,1,0.0,2,2,1,1,1,90956,0,0
EMP006343,EMP008668,Engineering,IC4,Masters,5,3,3,0,4,100.0,2,4,2,0,5,108229,0,0
EMP003634,EMP003750,Operations,IC3,Bachelors,8,4,4,0,3,100.0,3,2,1,0,7,99832,0,0
EMP001051,EMP006590,Customer Success,IC2,Masters,13,3,2,0,2,100.0,2,11,3,0,3,105064,0,0
EMP003381,EMP000002,Marketing,IC4,Bachelors,8,5,5,0,4,100.0,5,3,1,0,4,119634,0,0
EMP003677,EMP008371,Finance,IC1,Bachelors,8,4,4,2,1,100.0,4,3,1,0,1,77534,0,0
EMP005777,EMP000052,Sales,M1,Masters,6,4,4,0,4,50.0,5,3,1,0,5,130661,0,0
EMP009055,EMP000002,Marketing,M1,Bachelors,1,0,2,0,4,50.0,3,0,1,0,4,116399,0,0
EMP006574,EMP009124,Sales,IC2,Bachelors,5,1,3,0,2,100.0,2,1,0,0,4,83122,0,0
EMP005180,EMP008668,Engineering,IC4,High School,6,3,1,0,4,100.0,2,3,1,0,3,112875,0,0
EMP001608,EMP000267,HR,M1,Bachelors,11,4,4,0,4,100.0,4,1,0,0,7,132607,0,0
EMP003611,EMP008472,Data Analytics,IC3,Masters,8,3,4,0,3,100.0,4,3,2,0,3,104205,0,1
EMP009769,EMP007415,Legal,IC2,Masters,0,0,0,0,2,0.0,0,0,0,0,0,73554,0,0
EMP006636,EMP005466,Engineering,IC2,Other,5,2,3,0,2,100.0,3,1,0,0,2,86950,0,0
EMP010008,EMP000003,Engineering,M2,Masters,0,0,0,0,4,0.0,0,0,0,0,0,148581,0,0
EMP000792,EMP000034,Customer Success,M1,Bachelors,13,7,4,0,4,75.0,3,2,1,0,5,135447,0,0
EMP003057,EMP005466,Engineering,IC2,Other,9,2,4,0,2,100.0,5,7,6,0,1,94939,0,0
EMP001981,EMP004042,HR,IC2,Bachelors,10,6,2,0,2,100.0,1,2,1,0,2,96063,0,0
EMP003599,EMP009124,Sales,IC3,Bachelors,8,5,2,0,3,100.0,1,5,0,0,3,102411,0,0
EMP000934,EMP009124,Sales,IC3,Bachelors,13,5,4,0,3,33.33,3,4,2,0,6,114134,0,0
EMP007425,EMP005466,Engineering,IC2,Other,4,1,4,0,2,100.0,3,2,1,0,2,83277,0,0
EMP005627,EMP005865,Marketing,IC4,Bachelors,6,3,4,0,4,25.0,5,4,1,0,4,113192,0,0
EMP001683,EMP000732,Operations,IC4,Bachelors,11,2,3,0,4,100.0,3,2,1,0,4,114960,0,0
EMP004180,EMP009124,Sales,IC3,Other,7,3,3,0,3,66.67,4,3,0,0,4,96061,0,0
EMP006447,EMP003750,Operations,IC1,Bachelors,5,2,3,0,1,100.0,3,0,3,0,2,77292,0,1
EMP004117,EMP000002,Marketing,M1,Bachelors,7,4,2,0,4,75.0,2,6,2,0,5,134034,0,0
EMP000989,EMP009124,Sales,IC3,Associates,13,6,3,0,3,100.0,3,7,3,0,4,113012,0,0
EMP002897,EMP000003,Engineering,M2,Associates,9,2,3,0,4,25.0,3,3,1,1,1,166582,0,1
EMP003779,EMP004042,HR,IC1,Masters,8,6,4,0,1,100.0,4,2,0,0,1,77928,0,0
EMP005659,EMP005865,Marketing,IC4,Bachelors,6,3,4,0,4,25.0,5,1,0,0,8,107788,0,1
EMP003094,EMP000002,Marketing,M2,Masters,9,4,3,0,4,100.0,3,3,2,1,4,160449,0,0
EMP003156,EMP008371,Finance,IC2,Bachelors,9,5,3,3,2,100.0,2,4,1,0,3,97790,0,0
EMP001824,EMP000146,Legal,M1,Masters,11,3,4,0,4,0.0,1,4,3,0,3,138743,0,1
EMP009633,EMP009124,Sales,IC3,Bachelors,0,0,0,0,3,0.0,0,0,0,0,0,80148,0,0
EMP001099,EMP008371,Finance,IC1,Bachelors,12,2,4,0,1,100.0,4,7,2,0,2,85084,0,0
EMP002845,EMP000001,Operations,M2,Bachelors,9,5,5,1,4,100.0,5,1,3,0,5,153811,0,0
EMP003343,EMP004444,Product,IC1,Associates,8,4,2,0,1,100.0,1,1,0,0,1,78960,0,0
EMP000039,EMP009124,Sales,IC2,Bachelors,22,13,2,0,2,100.0,1,5,0,0,1,118315,0,0
EMP006541,EMP003750,Operations,IC3,Bachelors,5,1,4,0,3,66.67,3,0,2,0,5,96187,0,0
EMP009358,EMP001858,Marketing,IC2,Masters,0,0,0,0,2,0.0,0,0,0,0,0,73005,0,0
EMP003357,EMP004444,Product,IC2,Masters,8,3,4,0,2,100.0,4,1,1,0,3,87490,0,0
EMP007814,EMP009124,Sales,IC2,Associates,4,2,3,0,2,50.0,4,2,1,0,2,84137,0,1
EMP008221,EMP000002,Marketing,M1,Bachelors,3,1,2,0,4,0.0,3,1,0,0,3,117196,0,0
EMP009237,EMP008668,Engineering,IC4,Associates,0,0,0,0,4,0.0,0,0,0,0,0,96570,0,0
EMP002429,EMP000052,Sales,M2,Associates,10,2,3,0,4,25.0,3,0,1,0,3,166450,0,0
EMP005044,EMP005466,Engineering,IC2,Masters,6,4,4,0,2,100.0,3,1,1,0,5,86727,0,1
EMP005347,EMP005466,Engineering,IC1,Masters,6,3,4,0,1,100.0,4,4,1,0,4,72061,0,1
EMP004812,EMP001858,Marketing,IC3,Masters,7,3,4,0,3,66.67,4,1,3,0,6,103491,0,1
EMP008477,EMP009124,Sales,IC2,Bachelors,3,0,4,0,2,100.0,3,1,1,0,3,84526,0,0
EMP000687,EMP005865,Marketing,IC4,Bachelors,14,4,5,3,4,50.0,4,7,2,0,9,120370,0,0
EMP004800,EMP000003,Engineering,IC4,Masters,7,1,2,0,4,100.0,2,1,2,0,3,110197,0,0
EMP007438,EMP000001,Operations,IC4,PhD,4,1,3,2,4,75.0,4,0,2,0,5,106426,0,0
EMP002354,EMP009124,Sales,IC1,Bachelors,10,3,2,0,1,100.0,2,5,2,0,6,87499,0,0
EMP006354,EMP009124,Sales,IC1,Associates,5,2,4,0,1,100.0,5,2,1,0,5,77601,0,0
EMP004570,EMP001858,Marketing,IC1,High School,7,1,2,0,1,100.0,2,0,2,0,1,75213,0,0
EMP008214,EMP003750,Operations,IC2,Masters,3,0,5,0,2,100.0,5,3,0,0,4,83995,0,1
EMP002753,EMP001858,Marketing,IC1,Bachelors,9,3,3,0,1,100.0,2,1,0,0,1,84546,0,0
EMP008074,EMP000732,Operations,IC4,Bachelors,3,1,3,0,4,100.0,2,0,1,0,4,99212,0,0
EMP001041,EMP000003,Engineering,M2,Other,13,8,3,0,4,25.0,3,2,1,0,5,173626,0,0
EMP007492,EMP005466,Engineering,IC2,Bachelors,4,1,4,0,2,0.0,5,0,1,0,6,82429,0,0
EMP001266,EMP000732,Operations,IC4,Masters,12,5,4,1,4,100.0,4,5,2,0,8,116306,0,0
EMP009988,EMP000003,Engineering,M2,Other,0,0,0,0,4,0.0,0,0,0,0,0,140775,0,0
EMP007060,EMP000002,Marketing,M2,Bachelors,4,3,3,0,4,50.0,3,1,1,0,3,148012,0,0
EMP000278,EMP000003,Engineering,M2,Bachelors,16,4,4,1,4,75.0,3,1,1,0,5,174886,0,0
EMP005085,EMP009124,Sales,IC2,Bachelors,6,1,4,0,2,100.0,5,1,1,0,5,91083,0,0
EMP002383,EMP005466,Engineering,IC2,Bachelors,10,5,2,0,2,50.0,1,5,1,0,4,99084,0,1
EMP000572,EMP006590,Customer Success,IC3,Bachelors,14,10,4,0,3,100.0,3,3,0,0,7,115276,0,0
EMP001436,EMP005466,Engineering,IC3,Masters,11,4,3,0,3,100.0,2,6,1,0,6,102603,0,1
EMP005353,EMP000003,Engineering,M1,Other,6,1,3,0,4,50.0,3,4,0,0,3,133119,0,0
EMP005446,EMP005466,Engineering,IC3,Bachelors,6,3,5,0,3,66.67,5,0,2,1,9,93199,0,0
EMP001008,EMP005466,Engineering,IC2,Associates,13,3,4,0,2,0.0,5,0,0,0,1,104294,0,0
EMP004544,EMP001858,Marketing,IC2,Bachelors,7,4,3,0,2,100.0,2,2,0,0,2,88486,0,1
EMP008826,EMP000122,Product,M2,Bachelors,2,0,2,0,4,75.0,2,0,0,0,3,149318,0,0
EMP002065,EMP009124,Sales,IC1,Masters,10,6,4,0,1,100.0,5,3,3,0,2,81033,0,0
EMP001137,EMP000034,Customer Success,M1,Associates,12,8,3,0,4,25.0,4,3,0,0,3,141329,0,0
EMP005344,EMP000732,Operations,IC4,Bachelors,6,3,5,0,4,100.0,4,3,2,0,5,113576,0,0
EMP000295,EMP005466,Engineering,IC2,Masters,16,3,4,0,2,100.0,3,6,1,1,2,102414,0,0
EMP002404,EMP000267,HR,M1,High School,10,7,4,0,4,100.0,5,3,1,0,2,141003,1,0
EMP003999,EMP000003,Engineering,IC4,Associates,8,6,4,0,4,25.0,3,2,1,0,3,114934,0,0
EMP003742,EMP001858,Marketing,IC2,Bachelors,8,3,3,0,2,100.0,2,3,1,0,4,90576,0,0
EMP009232,EMP000052,Sales,M1,Bachelors,0,0,0,0,4,0.0,0,0,0,0,0,120466,0,0
EMP002720,EMP009124,Sales,IC2,Bachelors,9,5,3,0,2,50.0,3,1,2,0,3,91321,0,0
EMP009777,EMP001858,Marketing,IC1,Bachelors,0,0,0,0,1,0.0,0,0,0,0,0,67946,0,0
EMP005151,EMP002462,Sales,IC4,Masters,6,1,4,0,4,100.0,4,2,0,0,6,104989,0,0
EMP002809,EMP005466,Engineering,IC2,Bachelors,9,6,3,0,2,0.0,4,2,0,0,3,95430,0,0
EMP000557,EMP000122,Product,M2,Bachelors,15,8,2,0,4,25.0,1,5,2,0,5,170043,0,1
EMP008935,EMP000052,Sales,M1,Bachelors,2,1,3,0,4,0.0,3,0,0,1,4,121229,0,0
EMP004796,EMP000001,Operations,M1,Bachelors,7,1,3,0,4,100.0,3,1,1,1,6,129638,0,1
EMP002470,EMP006590,Customer Success,IC2,Bachelors,9,3,3,0,2,100.0,4,3,2,0,7,96178,0,0
EMP003739,EMP005466,Engineering,IC1,Bachelors,8,4,3,0,1,100.0,3,5,0,0,1,83759,0,0
EMP004287,EMP003750,Operations,IC2,Bachelors,7,1,5,0,2,100.0,5,2,1,1,1,84139,0,1
EMP002605,EMP001858,Marketing,IC1,High School,9,5,3,0,1,100.0,3,0,0,0,2,81700,0,0
EMP000363,EMP005466,Engineering,IC2,Bachelors,16,6,3,0,2,50.0,2,3,1,0,0,102692,0,1
EMP006925,EMP001858,Marketing,IC2,Bachelors,5,1,2,0,2,50.0,2,0,1,0,3,85105,0,0
EMP001705,EMP005466,Engineering,IC2,Bachelors,11,7,3,0,2,50.0,4,7,2,0,1,96323,0,0
EMP002140,EMP008371,Finance,IC3,Associates,10,3,5,0,3,100.0,4,1,1,0,3,100005,0,0
EMP003240,EMP007415,Legal,IC2,Bachelors,8,3,3,0,2,50.0,3,0,2,0,1,92676,0,0
EMP002384,EMP000002,Marketing,M1,Masters,10,3,4,0,4,100.0,4,2,0,0,3,129468,0,0
EMP007315,EMP009124,Sales,IC3,Masters,4,2,5,1,3,100.0,5,1,3,0,3,93222,0,0
EMP004312,EMP000052,Sales,M1,Bachelors,7,3,3,0,4,50.0,2,1,0,0,3,128907,0,0
EMP001313,EMP008668,Engineering,IC4,Bachelors,12,4,3,0,4,75.0,3,4,0,0,6,119788,0,1
EMP003931,EMP009124,Sales,IC3,Bachelors,8,4,3,1,3,100.0,5,5,1,1,5,104024,0,1
EMP006184,EMP008472,Data Analytics,IC2,Masters,5,2,4,0,2,100.0,3,1,2,0,2,80972,0,0
EMP001592,EMP002462,Sales,IC4,Bachelors,11,3,3,0,4,50.0,2,5,0,0,6,125501,0,0
EMP009397,EMP000003,Engineering,M1,Bachelors,0,0,0,0,4,0.0,0,0,0,0,0,121037,0,0
EMP002163,EMP005466,Engineering,IC2,Masters,10,4,3,0,2,100.0,3,2,2,1,0,94446,0,0
EMP002397,EMP000732,Operations,IC4,Associates,10,6,4,0,4,0.0,3,1,3,0,10,116436,0,1
EMP000318,EMP004444,Product,IC2,Masters,16,4,3,0,2,50.0,4,6,1,0,0,111677,0,1
EMP005234,EMP009124,Sales,IC1,Masters,6,3,2,0,1,100.0,2,8,3,0,2,72654,0,0
EMP005069,EMP008668,Engineering,IC4,Bachelors,6,2,4,1,4,50.0,4,5,1,0,2,108944,0,0
EMP004037,EMP005466,Engineering,IC2,Bachelors,8,4,4,1,2,50.0,5,0,0,0,5,86855,0,0
EMP003021,EMP005466,Engineering,IC3,Bachelors,9,3,3,0,3,100.0,3,8,0,0,5,98541,0,0
EMP008229,EMP005466,Engineering,IC1,Masters,3,1,2,0,1,100.0,2,2,3,0,1,72088,0,0
EMP005296,EMP006590,Customer Success,IC3,Masters,6,1,4,0,3,100.0,3,8,4,0,4,92402,0,0
EMP003973,EMP009124,Sales,IC3,Masters,8,5,2,0,3,100.0,2,8,1,0,4,96790,0,0
EMP005371,EMP000052,Sales,M2,Bachelors,6,1,2,0,4,75.0,3,7,1,0,3,153983,0,1
EMP004134,EMP005865,Marketing,IC4,Associates,7,1,1,0,4,100.0,2,1,1,0,3,113681,0,0
EMP000975,EMP000052,Sales,M1,Bachelors,13,5,4,0,4,75.0,5,3,1,0,8,138174,0,0
EMP007292,EMP000003,Engineering,M3,Bachelors,4,2,4,1,6,83.33,5,2,2,0,2,190505,0,0
EMP000955,EMP000003,Engineering,M1,PhD,13,8,4,0,4,100.0,5,6,2,0,6,147322,0,1
EMP009316,EMP005466,Engineering,IC1,Bachelors,0,0,0,0,1,0.0,0,0,0,0,0,69807,0,0
EMP005017,EMP009124,Sales,IC3,Bachelors,6,3,5,0,3,66.67,4,0,1,0,4,100263,0,0
EMP009741,EMP005466,Engineering,IC3,Associates,0,0,0,0,3,0.0,0,0,0,0,0,87220,0,0
EMP007491,EMP006590,Customer Success,IC2,Bachelors,4,2,3,0,2,100.0,3,1,2,0,3,79230,0,0
EMP001641,EMP003750,Operations,IC3,Associates,11,3,3,0,3,100.0,4,1,2,0,6,106440,0,0
EMP001291,EMP004042,HR,IC2,Masters,12,4,3,0,2,100.0,2,9,1,0,2,95853,0,0
EMP001381,EMP001858,Marketing,IC3,Masters,12,4,3,0,3,100.0,3,6,4,0,2,109585,0,0
EMP001934,EMP005466,Engineering,IC2,Bachelors,10,5,2,0,2,100.0,4,9,2,0,3,91321,0,0
EMP004676,EMP005466,Engineering,IC2,Bachelors,7,3,5,0,2,50.0,5,2,1,0,4,85756,0,1
EMP000893,EMP003750,Operations,IC1,Bachelors,13,6,2,0,1,100.0,3,3,2,0,6,93386,0,0
EMP007288,EMP000002,Marketing,M1,Masters,4,2,4,0,4,75.0,5,2,1,1,4,122886,0,0
EMP004877,EMP006590,Customer Success,IC2,Bachelors,7,1,3,0,2,50.0,3,4,1,0,1,92175,0,1
EMP007907,EMP005466,Engineering,IC2,Masters,4,1,1,0,2,100.0,1,1,2,0,4,80030,0,0
EMP008195,EMP000122,Product,M1,Bachelors,3,1,4,0,4,100.0,5,0,1,0,8,117627,0,0
EMP009389,EMP000002,Marketing,M1,Bachelors,0,0,0,0,4,0.0,0,0,0,0,0,110218,0,0
EMP002467,EMP001858,Marketing,IC1,Other,9,7,4,0,1,100.0,3,1,3,0,2,78441,0,0
EMP007658,EMP005466,Engineering,IC1,Bachelors,4,2,2,0,1,100.0,1,1,1,0,5,74351,0,0
EMP001914,EMP006590,Customer Success,IC1,Bachelors,10,6,4,0,1,0.0,4,2,0,0,2,86166,0,0
EMP002737,EMP008371,Finance,IC3,Associates,9,4,3,0,3,33.33,1,2,1,0,4,107109,0,0
EMP000727,EMP005466,Engineering,IC2,High School,14,3,4,0,2,50.0,3,0,0,1,2,103786,0,0
EMP007215,EMP000001,Operations,M3,Masters,4,3,4,0,6,66.67,5,2,0,1,5,186670,0,0
EMP008246,EMP003750,Operations,IC2,Masters,3,1,3,0,2,100.0,3,0,2,0,3,84857,0,0
EMP001797,EMP005865,Marketing,IC4,Bachelors,11,5,3,0,4,100.0,3,5,0,0,7,124978,0,0
EMP003846,EMP001858,Marketing,IC2,Masters,8,5,4,0,2,100.0,4,2,2,0,3,89978,0,1
EMP006403,EMP004444,Product,IC2,Bachelors,5,2,4,1,2,100.0,4,1,1,0,1,82848,0,0
EMP000937,EMP009124,Sales,IC2,Bachelors,13,9,4,0,2,100.0,4,2,1,1,3,103724,0,0
EMP002266,EMP000547,Finance,M2,Associates,10,7,3,0,4,100.0,3,5,0,0,2,162698,0,0
EMP000825,EMP005466,Engineering,IC3,Bachelors,13,4,4,1,3,66.67,5,0,1,0,5,110167,0,0
EMP007275,EMP001858,Marketing,IC2,Other,4,0,4,0,2,0.0,4,1,3,0,6,83197,0,0
EMP001390,EMP004042,HR,IC3,Masters,12,6,3,0,3,66.67,3,4,1,0,4,107970,0,0
EMP003565,EMP009124,Sales,IC3,Associates,8,2,5,0,3,100.0,5,1,1,0,6,97551,0,1
EMP005430,EMP009124,Sales,IC2,Bachelors,6,3,4,2,2,50.0,4,1,2,0,1,89292,0,0
EMP007828,EMP001858,Marketing,IC3,Masters,4,1,4,0,3,100.0,3,0,0,0,6,89381,0,0
EMP005691,EMP001858,Marketing,IC1,Bachelors,6,1,3,1,1,100.0,3,1,0,0,2,80975,0,0
EMP007879,EMP008371,Finance,IC2,Bachelors,4,1,3,0,2,100.0,3,0,0,0,2,87079,0,0
EMP001869,EMP000052,Sales,M1,Masters,11,4,2,0,4,75.0,1,3,1,1,2,135717,0,0
EMP008203,EMP005466,Engineering,IC3,Bachelors,3,0,4,0,3,33.33,4,2,0,0,5,89048,0,0
EMP007487,EMP000002,Marketing,IC4,Bachelors,4,2,2,0,4,75.0,2,0,1,0,1,104647,0,0
EMP000807,EMP000002,Marketing,M1,Bachelors,13,6,5,0,4,75.0,4,2,0,0,2,148456,0,0
EMP004806,EMP001858,Marketing,IC1,Masters,7,4,4,0,1,100.0,5,5,0,0,6,82042,0,1
EMP009162,EMP000002,Marketing,M2,High School,1,0,2,0,4,100.0,4,0,1,0,4,151304,0,0
EMP007512,EMP008371,Finance,IC2,Masters,4,1,3,0,2,100.0,2,2,2,0,1,78110,0,0
EMP008057,EMP000003,Engineering,M2,High School,3,1,4,0,4,100.0,3,2,1,0,9,144897,0,0
EMP004495,EMP009124,Sales,IC3,Bachelors,7,5,5,0,3,100.0,4,0,0,0,10,97267,0,0
EMP002633,EMP006562,Finance,IC4,Masters,9,4,4,0,4,25.0,4,5,1,0,4,116335,0,1
EMP008910,EMP003750,Operations,IC1,Bachelors,2,0,3,0,1,100.0,3,0,1,0,1,65625,0,0
EMP008624,EMP009124,Sales,IC1,Other,2,0,4,0,1,100.0,4,3,1,0,2,73954,0,0
EMP007833,EMP006562,Finance,IC4,Bachelors,4,1,5,0,4,100.0,4,2,3,0,5,111256,0,0
EMP004389,EMP001858,Marketing,IC1,Bachelors,7,1,2,0,1,100.0,3,4,1,0,3,75242,0,0
EMP000146,,Legal,Director,Masters,19,4,0,0,0,0.0,0,11,6,1,0,223483,0,0
EMP006468,EMP001858,Marketing,IC3,Other,5,3,3,0,3,100.0,2,2,0,0,6,94764,0,0
EMP002034,EMP002462,Sales,IC4,Masters,10,2,4,2,4,75.0,4,3,2,0,7,116486,0,0
EMP009137,EMP000002,Marketing,M1,Masters,1,0,3,0,4,100.0,4,0,0,0,7,109515,0,0
EMP001166,EMP000547,Finance,M2,Masters,12,8,4,0,4,50.0,4,4,2,1,10,157328,0,0
EMP002051,EMP006590,Customer Success,IC3,Associates,10,3,4,0,3,100.0,3,5,0,1,8,102990,0,0
EMP003761,EMP007415,Legal,IC3,Associates,8,2,3,0,3,33.33,4,4,2,0,6,98044,0,1
EMP004436,EMP005466,Engineering,IC1,Masters,7,3,5,0,1,0.0,4,3,1,0,1,77714,0,1
EMP003431,EMP005466,Engineering,IC2,Bachelors,8,4,2,0,2,100.0,4,0,0,0,0,87782,0,1
EMP008191,EMP001858,Marketing,IC1,PhD,3,1,4,0,1,100.0,5,1,2,0,6,73629,0,0
EMP008763,EMP005466,Engineering,IC2,Bachelors,2,1,3,0,2,100.0,4,0,3,0,3,80053,0,0
EMP007070,EMP008371,Finance,IC3,Bachelors,4,3,4,0,3,100.0,3,1,1,0,3,88202,0,0
EMP004362,EMP009124,Sales,IC3,Masters,7,2,5,0,3,66.67,5,7,4,0,6,98955,0,0
EMP001772,EMP000052,Sales,M1,Masters,11,3,3,0,4,75.0,2,3,3,0,2,136342,0,0
EMP003512,EMP001858,Marketing,IC2,Other,8,4,4,0,2,100.0,3,2,2,1,2,87407,0,0
EMP000272,EMP001858,Marketing,IC2,Masters,17,6,3,0,2,0.0,3,7,2,1,1,104256,0,1
EMP008437,EMP009124,Sales,IC2,Bachelors,3,1,2,0,2,50.0,2,0,1,1,2,82230,0,0
EMP002033,EMP000001,Operations,IC4,Masters,10,2,3,0,4,75.0,3,5,0,0,1,113320,0,0
EMP009675,EMP005466,Engineering,IC2,Bachelors,0,0,0,0,2,0.0,0,0,0,0,0,71076,0,0
EMP003811,EMP005466,Engineering,IC1,Masters,8,3,4,2,1,100.0,4,5,1,0,6,82779,0,0
EMP004347,EMP000267,HR,M1,High School,7,5,5,0,4,50.0,4,0,2,0,2,133733,0,0
EMP000546,EMP005466,Engineering,IC2,Bachelors,15,4,3,1,2,100.0,2,4,1,1,3,101932,0,1
EMP003242,EMP004042,HR,IC1,Masters,8,1,4,0,1,100.0,3,2,1,0,3,78617,0,0
EMP008503,EMP006590,Customer Success,IC2,Bachelors,3,1,4,0,2,100.0,4,0,2,0,2,84728,0,0
EMP009929,EMP000003,Engineering,M3,High School,0,0,0,0,6,0.0,0,0,0,0,0,185402,0,0
EMP007565,EMP005466,Engineering,IC1,Other,4,1,3,0,1,100.0,3,2,1,0,1,73308,0,0
EMP000921,EMP000052,Sales,M1,Other,13,7,3,0,4,100.0,3,6,0,0,5,133679,0,1
EMP009128,EMP007415,Legal,IC2,Associates,1,0,4,0,2,100.0,4,0,3,1,1,79075,0,1
EMP006641,EMP008371,Finance,IC2,Bachelors,5,2,3,0,2,50.0,3,0,0,0,2,81979,0,0
EMP007695,EMP007415,Legal,IC2,Bachelors,4,2,4,0,2,100.0,4,1,0,0,1,84316,0,0
EMP008231,EMP000034,Customer Success,M1,Bachelors,3,1,2,0,4,100.0,2,1,1,0,2,124098,0,0
EMP007127,EMP000002,Marketing,M1,Masters,4,0,2,0,4,100.0,2,0,1,0,1,115602,0,0
EMP004279,EMP008668,Engineering,IC4,Bachelors,7,5,4,3,4,0.0,5,4,2,1,6,108729,0,0
EMP002984,EMP008371,Finance,IC2,Associates,9,5,4,0,2,100.0,4,0,1,0,1,90855,0,0
EMP000131,EMP006590,Customer Success,IC2,Bachelors,19,8,4,0,2,0.0,4,5,2,0,3,111845,0,0
EMP007981,EMP005466,Engineering,IC3,Bachelors,3,1,4,0,3,100.0,5,0,3,0,2,89109,0,1
EMP002668,EMP003750,Operations,IC2,High School,9,2,3,0,2,50.0,3,0,0,0,3,93734,0,0
EMP007139,EMP000002,Marketing,M1,Bachelors,4,2,1,0,4,100.0,1,1,0,0,3,121325,0,0
EMP003224,EMP001858,Marketing,IC2,Bachelors,8,5,2,0,2,100.0,1,2,1,0,3,92476,0,0
EMP007694,EMP009124,Sales,IC3,Masters,4,2,3,0,3,100.0,3,1,2,0,1,93201,0,0
EMP005393,EMP007415,Legal,IC2,Bachelors,6,2,4,0,2,100.0,3,4,0,0,3,86929,0,1
EMP000615,EMP000001,Operations,M1,Masters,14,3,3,0,4,25.0,3,5,1,0,4,135555,0,0
EMP009913,EMP005466,Engineering,IC2,Associates,0,0,0,0,2,0.0,0,0,0,0,0,75586,0,0
EMP001467,EMP005466,Engineering,IC3,Bachelors,11,5,4,0,3,100.0,5,3,1,1,7,102999,0,0
EMP004498,EMP005466,Engineering,IC3,Masters,7,4,2,1,3,33.33,2,0,3,0,4,102012,0,0
EMP003043,EMP001858,Marketing,IC2,Bachelors,9,2,3,0,2,100.0,3,2,3,0,1,90147,0,0
EMP002420,EMP009124,Sales,IC2,Masters,10,6,4,0,2,50.0,3,6,3,0,4,99079,0,0
EMP005086,EMP008371,Finance,IC2,Masters,6,4,5,0,2,100.0,5,2,1,0,3,83828,0,0
EMP003295,EMP009124,Sales,IC1,Bachelors,8,4,4,0,1,100.0,5,1,2,0,7,80666,0,0
EMP006738,EMP000002,Marketing,M2,Bachelors,5,3,4,1,4,50.0,5,3,3,0,1,141076,0,0
EMP001501,EMP004444,Product,IC1,Bachelors,11,3,4,0,1,100.0,3,2,0,0,2,87105,0,0
EMP001522,EMP005466,Engineering,IC2,Masters,11,4,5,0,2,50.0,3,3,4,1,3,94245,0,0
EMP009127,EMP001858,Marketing,IC3,Bachelors,1,0,2,0,3,100.0,3,1,0,0,2,89526,0,0
EMP004233,EMP000002,Marketing,M1,Masters,7,2,3,1,4,0.0,2,0,0,1,1,122065,0,0
EMP007687,EMP002462,Sales,IC4,Bachelors,4,2,3,3,4,100.0,4,2,1,0,5,100861,0,0
EMP004431,EMP005466,Engineering,IC3,Bachelors,7,2,4,2,3,33.33,5,1,3,0,4,97209,0,0
EMP000391,EMP007415,Legal,IC2,Associates,15,9,4,0,2,100.0,4,2,1,0,4,100696,0,0
EMP009869,EMP002462,Sales,IC4,Masters,0,0,0,0,4,0.0,0,0,0,0,0,91388,0,0
EMP007125,EMP008371,Finance,IC2,Bachelors,4,1,2,0,2,50.0,3,2,1,0,3,84614,0,0
EMP005914,EMP000267,HR,IC4,Bachelors,6,4,4,0,4,75.0,5,3,0,0,6,106887,0,0
EMP008593,EMP000122,Product,M1,Masters,3,2,2,0,4,50.0,2,1,1,0,0,121952,0,0
EMP004807,EMP009124,Sales,IC2,Bachelors,7,5,3,0,2,100.0,4,2,1,0,2,89618,0,0
EMP008964,EMP008472,Data Analytics,IC2,Bachelors,2,0,3,0,2,100.0,3,1,3,0,3,82445,0,0
EMP008239,EMP008371,Finance,IC2,Bachelors,3,0,3,0,2,100.0,3,0,2,0,2,77929,0,0
EMP008045,EMP000003,Engineering,M2,Bachelors,3,0,2,0,4,75.0,1,3,1,0,4,144348,0,0
EMP009793,EMP009124,Sales,IC1,Bachelors,0,0,0,0,1,0.0,0,0,0,0,0,61172,0,0
EMP003994,EMP005466,Engineering,IC3,Bachelors,8,3,4,0,3,100.0,3,2,1,0,6,102210,0,0
EMP009620,EMP008472,Data Analytics,IC1,Associates,0,0,0,0,1,0.0,0,0,0,0,0,68595,0,0
EMP006610,EMP004042,HR,IC3,Bachelors,5,2,4,0,3,100.0,4,2,3,0,6,94643,0,0
