employee_id,manager_id,department,role_level,education_level,years_in_company,years_in_role,performance_rating,awards,kpis_count,kpis_achieved_pct,peer_review_score,training_courses_completed,certification_count,mentorship_participation,projects_delivered,salary,performance_intervention,promoted,prediction_promoted,box_category,potential
EMP008758,EMP003750,Operations,IC2,Bachelors,2,1,5,0,2,100.0,4,0,1,0,1,79160,0,0,1,Moderate Potential / High Performance,0.15788952511582477
EMP005828,EMP000003,Engineering,M3,Bachelors,6,4,5,0,6,83.33,5,0,2,1,3,182715,0,0,1,Moderate Potential / High Performance,0.1932405891690653
EMP004725,EMP009124,Sales,IC3,Bachelors,7,4,2,0,3,100.0,2,1,2,0,3,94987,0,0,0,Low Potential / Low Performance,0.1255566878015813
EMP008769,EMP002462,Sales,IC4,Masters,2,0,3,0,4,0.0,1,0,1,0,4,96438,0,0,1,Moderate Potential / Moderate Performance,0.18239946396569817
EMP005888,EMP008371,Finance,IC3,Other,6,2,1,0,3,0.0,1,3,0,0,6,94550,0,0,1,Moderate Potential / Low Performance,0.17288914404505545
EMP002356,EMP001858,Marketing,IC2,Associates,10,3,2,0,2,100.0,2,2,1,0,1,93614,0,0,0,Low Potential / Low Performance,0.1147692238123607
EMP006037,EMP000003,Engineering,M1,Bachelors,5,1,4,0,4,50.0,4,0,3,0,3,128507,0,0,1,High Potential / High Performance,0.20152070144139805
EMP004799,EMP001858,Marketing,IC2,Other,7,3,3,0,2,100.0,3,1,0,0,2,86241,0,0,0,Low Potential / Moderate Performance,0.13435239848548242
EMP002443,EMP001858,Marketing,IC1,Masters,10,3,3,0,1,100.0,3,1,2,1,2,80698,0,0,1,Moderate Potential / Moderate Performance,0.15048840215153766
EMP008655,EMP008371,Finance,IC1,Masters,2,0,2,0,1,0.0,2,1,2,0,2,72351,0,1,1,High Potential / Low Performance,0.2131613440397013
EMP004593,EMP005466,Engineering,IC1,Bachelors,7,2,5,1,1,100.0,5,1,0,0,4,75335,0,0,1,Moderate Potential / High Performance,0.19392652724635798
EMP008782,EMP008144,Product,IC4,Masters,2,1,3,0,4,25.0,2,0,2,0,1,101366,0,0,1,Moderate Potential / Moderate Performance,0.18714745016937326
EMP000465,EMP009124,Sales,IC3,Bachelors,15,9,4,0,3,100.0,4,7,1,0,3,118943,0,0,1,Moderate Potential / High Performance,0.17317318514651203
EMP000164,EMP008371,Finance,IC1,Bachelors,18,10,4,0,1,100.0,2,6,3,0,4,96384,0,0,0,Low Potential / High Performance,0.128629088074881
EMP008414,EMP009124,Sales,IC1,Bachelors,3,2,4,1,1,100.0,2,0,0,0,1,74492,0,0,0,Low Potential / High Performance,0.1315673331183054
EMP007381,EMP008371,Finance,IC2,Bachelors,4,2,4,1,2,50.0,4,0,1,0,1,82784,0,0,1,High Potential / High Performance,0.2156848687936665
EMP006637,EMP006590,Customer Success,IC2,Bachelors,5,3,3,0,2,100.0,2,2,1,0,3,84712,0,1,0,Low Potential / Moderate Performance,0.12600272988347122
EMP000242,EMP001858,Marketing,IC1,Bachelors,17,8,4,1,1,100.0,5,11,1,0,5,94162,0,1,1,High Potential / High Performance,0.22476489478282344
EMP002010,EMP001858,Marketing,IC2,High School,10,6,4,0,2,100.0,3,1,2,0,6,97710,0,0,0,Low Potential / High Performance,0.1147743414112918
EMP006357,EMP008371,Finance,IC1,Masters,5,1,4,0,1,100.0,3,1,3,0,2,72694,0,1,1,Moderate Potential / High Performance,0.15011597553686973
EMP003085,EMP005865,Marketing,IC4,Bachelors,9,6,4,0,4,0.0,4,1,0,0,8,113762,0,0,1,High Potential / High Performance,0.24167811970523106
EMP006209,EMP006562,Finance,IC4,Masters,5,3,5,0,4,0.0,4,5,1,0,4,102067,0,0,1,High Potential / High Performance,0.2743430596144873
EMP000901,EMP003750,Operations,IC3,High School,13,5,3,0,3,66.67,3,0,1,0,4,106472,0,0,0,Low Potential / Moderate Performance,0.13622280885643706
EMP005543,EMP009124,Sales,IC2,Bachelors,6,3,2,0,2,100.0,2,4,2,0,1,91576,0,0,0,Low Potential / Low Performance,0.1338215089138846
EMP006008,EMP001858,Marketing,IC1,Bachelors,6,3,3,0,1,100.0,1,3,1,0,1,81090,0,0,0,Low Potential / Moderate Performance,0.11226850875979752
EMP007639,EMP007415,Legal,IC2,Masters,4,2,4,0,2,50.0,3,2,0,0,0,84458,0,0,1,Moderate Potential / High Performance,0.19216702348217735
EMP006794,EMP005466,Engineering,IC2,Bachelors,5,3,3,0,2,100.0,3,3,2,0,2,84975,0,0,1,Moderate Potential / Moderate Performance,0.14785147556480416
EMP008811,EMP003750,Operations,IC1,Bachelors,2,0,3,0,1,0.0,3,0,2,0,2,67691,0,0,1,High Potential / Moderate Performance,0.2225287135243587
EMP007759,EMP001858,Marketing,IC1,Masters,4,1,3,0,1,100.0,3,1,4,0,0,74016,0,0,1,Moderate Potential / Moderate Performance,0.15371607288876307
EMP004838,EMP001858,Marketing,IC3,Associates,7,3,5,0,3,100.0,5,3,1,0,3,100203,0,0,1,Moderate Potential / High Performance,0.16750340512907372
EMP002294,EMP000002,Marketing,M3,Bachelors,10,3,3,0,6,66.67,2,4,1,0,6,188028,0,0,1,Moderate Potential / Moderate Performance,0.1535286676064773
EMP006549,EMP000034,Customer Success,M1,Bachelors,5,3,4,0,4,75.0,4,2,5,1,2,121401,0,0,1,Moderate Potential / High Performance,0.1862095796091343
EMP007899,EMP003750,Operations,IC1,Bachelors,4,0,2,0,1,100.0,1,0,1,1,7,75231,0,0,0,Low Potential / Low Performance,0.10650139875868583
EMP008882,EMP009124,Sales,IC1,Bachelors,2,0,3,0,1,100.0,3,1,0,0,0,71293,0,0,1,Low Potential / Moderate Performance,0.14495592782935368
EMP004482,EMP005466,Engineering,IC1,Masters,7,4,3,0,1,0.0,2,2,2,0,0,83757,0,0,1,High Potential / Moderate Performance,0.21194442238579517
EMP005303,EMP009124,Sales,IC1,Other,6,1,4,0,1,100.0,5,0,4,0,3,72028,0,0,1,Moderate Potential / High Performance,0.1716403969940088
EMP004606,EMP000547,Finance,M2,Masters,7,5,3,0,4,25.0,3,3,1,0,4,151180,0,0,1,High Potential / Moderate Performance,0.21753639292654947
EMP003717,EMP000547,Finance,M1,Masters,8,3,1,0,4,50.0,1,3,4,0,2,128641,0,0,1,Moderate Potential / Low Performance,0.15741152095919908
EMP009081,EMP000267,HR,M1,Bachelors,1,0,4,0,4,50.0,3,0,0,0,4,111397,0,0,1,Moderate Potential / High Performance,0.17650951190312938
EMP006141,EMP008371,Finance,IC3,Masters,5,1,4,0,3,100.0,3,1,0,0,5,95230,0,0,1,Moderate Potential / High Performance,0.14843655452003054
EMP001765,EMP001858,Marketing,IC1,Bachelors,11,7,4,0,1,100.0,4,1,1,0,2,90336,0,0,1,Moderate Potential / High Performance,0.15721245262660488
EMP006599,EMP009124,Sales,IC2,Bachelors,5,1,4,0,2,50.0,4,1,1,0,3,87525,0,0,1,High Potential / High Performance,0.20224450001743707
EMP001550,EMP000052,Sales,IC4,Bachelors,11,8,4,0,4,100.0,5,2,2,0,10,117082,0,0,1,Moderate Potential / High Performance,0.1777095741218466
EMP003030,EMP009124,Sales,IC2,Bachelors,9,5,3,0,2,100.0,3,3,1,0,2,96225,0,0,1,Moderate Potential / Moderate Performance,0.14621746119048917
EMP006299,EMP008371,Finance,IC1,Masters,5,1,4,0,1,100.0,3,0,2,1,3,70103,0,0,1,Moderate Potential / High Performance,0.14661893211330596
EMP006663,EMP005466,Engineering,IC2,Bachelors,5,1,3,1,2,100.0,4,1,1,0,2,86427,0,1,1,Moderate Potential / Moderate Performance,0.17815161956601785
EMP006627,EMP000267,HR,M1,Bachelors,5,2,4,0,4,0.0,5,1,1,0,2,127965,0,0,1,High Potential / High Performance,0.28325441029439347
EMP002045,EMP009124,Sales,IC1,Associates,10,3,5,0,1,0.0,5,3,0,1,0,87010,0,0,1,High Potential / High Performance,0.25949008712400806
EMP000768,EMP000052,Sales,IC4,Bachelors,13,10,4,0,4,100.0,4,4,1,0,4,123428,0,0,1,Moderate Potential / High Performance,0.16361062063467602
EMP005694,EMP004042,HR,IC3,Bachelors,6,1,4,1,3,100.0,4,2,0,0,2,97331,0,0,1,Moderate Potential / High Performance,0.17911072544068535
EMP007871,EMP001858,Marketing,IC2,Bachelors,4,1,3,0,2,0.0,3,1,1,0,3,83338,0,1,1,High Potential / Moderate Performance,0.22462543834435966
EMP007796,EMP000002,Marketing,M2,Bachelors,4,1,5,0,4,100.0,5,2,1,0,4,147930,0,0,1,Moderate Potential / High Performance,0.18630813581243008
EMP001509,EMP008472,Data Analytics,IC2,High School,11,7,4,1,2,50.0,4,0,0,0,2,100742,0,1,1,Moderate Potential / High Performance,0.17897310801329513
EMP007231,EMP000003,Engineering,M1,Masters,4,1,3,1,4,50.0,4,1,1,0,3,119433,0,0,1,High Potential / Moderate Performance,0.23488107627719876
EMP007858,EMP005466,Engineering,IC1,Bachelors,4,2,2,0,1,100.0,2,2,1,0,0,72560,0,1,0,Low Potential / Low Performance,0.12959925454411927
EMP003303,EMP004444,Product,IC3,Bachelors,8,2,4,0,3,100.0,4,3,1,0,2,105161,0,0,1,Moderate Potential / High Performance,0.1676135532387926
EMP004518,EMP001858,Marketing,IC1,Associates,7,4,3,0,1,100.0,3,2,1,0,0,83573,0,0,0,Low Potential / Moderate Performance,0.12945215222548664
EMP004220,EMP000003,Engineering,M1,Masters,7,1,4,3,4,25.0,5,3,0,0,6,128250,0,0,1,High Potential / High Performance,0.335704977862446
EMP003293,EMP000001,Operations,IC4,Other,8,1,4,0,4,100.0,4,1,0,0,4,115384,0,0,1,Moderate Potential / High Performance,0.1528470343572001
EMP000820,EMP000003,Engineering,M2,Associates,13,6,5,1,4,100.0,5,5,0,0,5,162880,0,0,1,Moderate Potential / High Performance,0.18525815523679356
EMP001404,EMP004444,Product,IC3,Other,12,5,4,1,3,66.67,3,5,2,0,5,106286,0,0,1,Moderate Potential / High Performance,0.17752930256558447
EMP001383,EMP009124,Sales,IC3,Bachelors,12,7,5,0,3,33.33,5,3,1,0,7,104065,0,1,1,High Potential / High Performance,0.24115567292317786
EMP002149,EMP005466,Engineering,IC2,Bachelors,10,3,4,1,2,100.0,5,2,1,1,0,93702,0,0,1,High Potential / High Performance,0.20298688954384822
EMP006929,EMP001858,Marketing,IC2,Bachelors,5,1,4,0,2,100.0,5,0,0,0,3,81629,0,0,1,Moderate Potential / High Performance,0.18056475175599587
EMP005672,EMP000002,Marketing,M1,Bachelors,6,1,2,0,4,75.0,2,2,2,0,6,124714,0,1,1,Low Potential / Low Performance,0.1451427135012879
EMP001639,EMP005466,Engineering,IC2,Masters,11,6,3,0,2,100.0,2,3,1,1,2,95798,0,1,0,Low Potential / Moderate Performance,0.13451761401261747
EMP005892,EMP009124,Sales,IC3,Associates,6,1,2,0,3,33.33,2,0,1,0,2,94123,0,1,1,Moderate Potential / Low Performance,0.1534848205339921
EMP007428,EMP008961,HR,IC4,Other,4,1,3,0,4,50.0,3,0,0,0,4,107532,0,1,1,Moderate Potential / Moderate Performance,0.16803004571440344
EMP000609,EMP001858,Marketing,IC1,Masters,14,6,4,0,1,100.0,3,5,1,0,0,89344,0,0,1,Moderate Potential / High Performance,0.15804731530324004
EMP006908,EMP003750,Operations,IC2,Masters,5,1,3,0,2,100.0,5,2,2,0,9,85631,0,0,1,Moderate Potential / Moderate Performance,0.19548015253004564
EMP000400,EMP002462,Sales,IC4,Other,15,3,3,0,4,100.0,4,8,2,0,5,133137,0,0,1,Moderate Potential / Moderate Performance,0.17310483775156724
EMP007248,EMP000002,Marketing,M1,Bachelors,4,1,4,0,4,75.0,5,0,2,1,2,117184,0,1,1,High Potential / High Performance,0.20522608558454664
EMP006407,EMP000122,Product,M2,Bachelors,5,1,4,0,4,50.0,3,0,0,0,6,150012,0,1,1,Moderate Potential / High Performance,0.17486180021000616
EMP000883,EMP000146,Legal,M1,Bachelors,13,2,4,0,4,100.0,4,5,2,0,3,133563,0,0,1,Moderate Potential / High Performance,0.1741804908023196
EMP003566,EMP007415,Legal,IC2,Bachelors,8,3,3,2,2,100.0,3,4,1,0,4,91079,0,0,1,Moderate Potential / Moderate Performance,0.17539310955538917
EMP004286,EMP000002,Marketing,M2,Masters,7,5,5,0,4,75.0,5,0,2,0,2,161178,0,1,1,High Potential / High Performance,0.21052478473132347
EMP001180,EMP001858,Marketing,IC2,PhD,12,5,3,0,2,50.0,3,0,2,0,2,101916,0,1,1,Moderate Potential / Moderate Performance,0.19507842938805908
EMP005449,EMP004042,HR,IC1,Masters,6,3,4,0,1,100.0,5,4,3,0,4,75163,0,1,1,High Potential / High Performance,0.2014038859891087
EMP004245,EMP009124,Sales,IC2,Associates,7,2,4,0,2,50.0,4,2,0,0,5,85224,0,0,1,Moderate Potential / High Performance,0.18225482431626924
EMP005219,EMP005466,Engineering,IC3,Bachelors,6,2,5,0,3,100.0,5,1,1,0,5,96136,0,0,1,Moderate Potential / High Performance,0.17988668711451317
EMP003977,EMP000034,Customer Success,M2,Bachelors,8,4,4,0,4,25.0,3,0,0,0,8,153232,0,0,1,Moderate Potential / High Performance,0.1914965494508713
EMP002131,EMP008472,Data Analytics,IC1,Bachelors,10,7,3,0,1,0.0,5,5,0,0,2,81128,0,0,1,High Potential / Moderate Performance,0.29416824008393105
EMP005079,EMP005466,Engineering,IC3,Bachelors,6,1,4,1,3,33.33,2,3,1,0,5,93737,0,0,1,Moderate Potential / High Performance,0.18802872835236067
EMP000457,EMP001858,Marketing,IC1,Masters,15,10,4,0,1,100.0,4,2,0,0,2,94517,0,0,1,Moderate Potential / High Performance,0.1664512421504223
EMP005583,EMP000003,Engineering,IC4,Bachelors,6,3,4,0,4,75.0,4,0,2,0,3,111238,0,0,1,Moderate Potential / High Performance,0.17780043912619162
EMP005176,EMP005466,Engineering,IC2,Masters,6,2,2,0,2,100.0,2,5,1,0,6,85057,0,0,1,Low Potential / Low Performance,0.14156630635575282
EMP001951,EMP009124,Sales,IC2,Masters,10,6,4,0,2,100.0,3,6,2,0,2,98128,0,0,1,Moderate Potential / High Performance,0.16029772309724347
EMP005373,EMP001858,Marketing,IC3,Bachelors,6,4,5,1,3,100.0,5,4,0,0,8,95450,0,1,1,High Potential / High Performance,0.200113899176218
EMP000690,EMP008371,Finance,IC2,Other,14,7,4,0,2,0.0,5,3,2,0,2,103025,0,0,1,High Potential / High Performance,0.2708692010524641
EMP008862,EMP000034,Customer Success,IC4,Masters,2,1,4,2,4,50.0,4,0,1,0,5,102962,0,0,1,High Potential / High Performance,0.24345091283468584
EMP006526,EMP009124,Sales,IC1,Bachelors,5,2,5,1,1,100.0,4,2,2,0,1,72465,0,0,1,Moderate Potential / High Performance,0.17616305641884417
EMP006489,EMP009124,Sales,IC2,Bachelors,5,2,4,0,2,50.0,3,2,0,0,1,82547,0,0,1,Moderate Potential / High Performance,0.18139466075380561
EMP006922,EMP000002,Marketing,M1,Bachelors,5,3,4,0,4,0.0,4,1,0,0,7,122079,0,0,1,High Potential / High Performance,0.24634352413497346
EMP001954,EMP000052,Sales,M1,Other,10,3,2,0,4,100.0,2,1,0,0,1,132557,0,0,0,Low Potential / Low Performance,0.12049441430067948
EMP007635,EMP009124,Sales,IC2,Bachelors,4,1,2,0,2,100.0,2,1,0,0,1,79480,0,0,0,Low Potential / Low Performance,0.12755463663029443
EMP005637,EMP000003,Engineering,M1,Masters,6,3,4,0,4,50.0,3,4,1,0,5,132813,0,1,1,Moderate Potential / High Performance,0.19609137140270605
EMP007155,EMP000122,Product,IC4,Bachelors,4,1,3,0,4,100.0,1,0,2,0,0,109218,0,0,0,Low Potential / Moderate Performance,0.10911998983019787
EMP008433,EMP005466,Engineering,IC1,Bachelors,3,2,3,1,1,100.0,3,2,2,0,1,75127,0,0,1,Moderate Potential / Moderate Performance,0.15866218443150132
EMP006611,EMP009124,Sales,IC2,PhD,5,2,4,0,2,100.0,5,6,2,0,5,85416,0,0,1,High Potential / High Performance,0.21961165436302715
EMP002711,EMP008472,Data Analytics,IC2,Associates,9,3,4,0,2,100.0,5,2,1,0,2,97890,0,0,1,Moderate Potential / High Performance,0.16698762835430506
EMP008577,EMP003750,Operations,IC1,PhD,3,0,3,0,1,100.0,4,0,0,0,2,71807,0,1,1,Moderate Potential / Moderate Performance,0.18009469412661003
EMP003202,EMP006590,Customer Success,IC1,Bachelors,8,2,3,0,1,0.0,2,1,1,0,1,77867,0,0,1,High Potential / Moderate Performance,0.19845223780544577
EMP004350,EMP001858,Marketing,IC2,Bachelors,7,1,3,0,2,100.0,2,0,2,1,1,91132,0,0,0,Low Potential / Moderate Performance,0.12399810999145065
EMP004139,EMP002417,Customer Success,IC4,Bachelors,7,3,3,0,4,75.0,3,3,0,1,3,106471,0,0,1,Moderate Potential / Moderate Performance,0.16585786009242584
EMP001885,EMP004444,Product,IC3,Masters,11,4,4,0,3,100.0,4,2,1,1,4,110034,0,0,1,Moderate Potential / High Performance,0.171068588075126
EMP008649,EMP008371,Finance,IC3,Masters,2,1,4,1,3,100.0,4,2,1,0,3,93316,0,1,1,Moderate Potential / High Performance,0.1885858516521942
EMP004486,EMP009124,Sales,IC3,Masters,7,3,4,0,3,100.0,5,1,3,0,1,99242,0,0,1,Moderate Potential / High Performance,0.1951889931840454
EMP002495,EMP000547,Finance,M1,Bachelors,9,5,4,0,4,50.0,4,1,2,0,5,128593,0,0,1,High Potential / High Performance,0.19940299904263373
EMP005948,EMP009124,Sales,IC3,Masters,6,3,2,0,3,66.67,3,2,0,0,4,95866,0,0,1,Moderate Potential / Low Performance,0.17989558748850926
EMP003037,EMP009124,Sales,IC2,Bachelors,9,5,4,0,2,50.0,4,1,2,0,3,90560,0,0,1,High Potential / High Performance,0.19908054220426621
EMP005778,EMP008668,Engineering,IC4,Masters,6,3,4,0,4,75.0,3,2,5,0,3,108694,0,0,1,Moderate Potential / High Performance,0.1714628293190474
EMP003604,EMP008371,Finance,IC2,Bachelors,8,4,5,0,2,50.0,4,1,1,0,1,92782,0,1,1,High Potential / High Performance,0.19864908481811677
EMP000846,EMP001858,Marketing,IC1,Masters,13,9,4,0,1,0.0,4,2,0,0,1,94854,0,1,1,High Potential / High Performance,0.2591168532900397
EMP000543,EMP006590,Customer Success,IC3,Associates,15,11,4,0,3,33.33,4,4,0,0,4,118366,0,0,1,Moderate Potential / High Performance,0.19648193056078864
EMP003725,EMP000122,Product,M1,Masters,8,3,3,0,4,75.0,4,7,2,0,2,136498,0,1,1,High Potential / Moderate Performance,0.2148203427166448
EMP004188,EMP008371,Finance,IC1,Bachelors,7,3,3,0,1,100.0,2,4,1,0,3,78560,0,0,0,Low Potential / Moderate Performance,0.1301653054144839
EMP003680,EMP005466,Engineering,IC3,Associates,8,5,4,1,3,100.0,5,3,3,0,9,101320,0,0,1,Moderate Potential / High Performance,0.1785332387396546
EMP008909,EMP000001,Operations,IC4,Masters,2,1,1,0,4,50.0,1,1,1,0,4,98884,0,0,1,Moderate Potential / Low Performance,0.15082663927848686
EMP007968,EMP000052,Sales,IC4,Associates,3,2,2,0,4,75.0,4,1,1,0,4,103127,0,1,1,Moderate Potential / Low Performance,0.16625723072977952
EMP008494,EMP000732,Operations,IC4,Bachelors,3,1,4,0,4,100.0,5,0,1,0,4,101306,0,1,1,Moderate Potential / High Performance,0.1813214817075281
EMP006076,EMP004444,Product,IC1,Associates,5,2,3,0,1,100.0,3,0,0,0,0,71942,0,0,0,Low Potential / Moderate Performance,0.12584033033318728
EMP007341,EMP000002,Marketing,M1,Bachelors,4,0,3,0,4,25.0,3,1,0,0,9,125399,0,0,1,High Potential / Moderate Performance,0.19927614931975968
EMP008234,EMP001858,Marketing,IC3,Bachelors,3,1,3,0,3,100.0,3,0,0,0,6,87182,0,0,0,Low Potential / Moderate Performance,0.1391304958068016
EMP007247,EMP000547,Finance,M1,Bachelors,4,2,3,0,4,75.0,4,1,1,0,5,116317,0,0,1,Moderate Potential / Moderate Performance,0.18282506483655328
EMP009017,EMP000001,Operations,IC4,Bachelors,1,0,4,0,4,25.0,4,0,0,1,6,104512,0,0,1,High Potential / High Performance,0.2211484607882688
EMP008299,EMP000052,Sales,IC4,Masters,3,0,4,0,4,75.0,3,2,1,0,6,103084,0,0,1,Moderate Potential / High Performance,0.17048518788021252
EMP007138,EMP004042,HR,IC2,Masters,4,1,4,0,2,0.0,4,3,2,0,1,83887,0,0,1,High Potential / High Performance,0.27327359177361593
EMP002965,EMP005466,Engineering,IC2,Other,9,4,4,0,2,100.0,5,0,2,0,2,97932,0,0,1,Moderate Potential / High Performance,0.1699854341046023
EMP007560,EMP008371,Finance,IC3,Masters,4,2,1,0,3,100.0,1,3,1,0,3,93839,0,1,0,Low Potential / Low Performance,0.12277793321894465
EMP002530,EMP005466,Engineering,IC2,Bachelors,9,2,3,0,2,0.0,4,1,0,0,0,96851,0,1,1,High Potential / Moderate Performance,0.2546230930608499
EMP007285,EMP009124,Sales,IC2,Associates,4,1,3,0,2,100.0,3,1,0,0,1,86044,0,0,0,Low Potential / Moderate Performance,0.12862832368667562
EMP005773,EMP009124,Sales,IC1,Bachelors,6,3,4,0,1,100.0,4,2,1,0,2,77427,0,0,1,Moderate Potential / High Performance,0.16292041163811044
EMP001049,EMP009124,Sales,IC1,Masters,13,3,3,0,1,100.0,2,6,1,0,3,88097,0,0,1,Low Potential / Moderate Performance,0.14279585956405422
EMP007046,EMP009124,Sales,IC1,Other,4,2,2,0,1,100.0,3,3,2,0,4,73284,0,0,1,Low Potential / Low Performance,0.14063825902266638
EMP001961,EMP000052,Sales,IC4,Masters,10,2,4,0,4,50.0,4,3,5,0,6,114734,0,0,1,High Potential / High Performance,0.21942906927456537
EMP002531,EMP005865,Marketing,IC4,Bachelors,9,6,3,0,4,100.0,3,3,0,0,1,112317,0,0,1,Moderate Potential / Moderate Performance,0.1468821042707713
EMP008564,EMP003750,Operations,IC2,Bachelors,3,1,5,0,2,50.0,4,1,1,0,5,82592,0,0,1,Moderate Potential / High Performance,0.19810853262317182
EMP007604,EMP003750,Operations,IC2,Masters,4,2,4,1,2,50.0,4,2,0,0,4,80296,0,0,1,High Potential / High Performance,0.2313511264929021
EMP006525,EMP008668,Engineering,IC4,Masters,5,3,2,0,4,100.0,5,2,1,0,5,104344,0,0,1,High Potential / Low Performance,0.20034263206594127
EMP000238,EMP005466,Engineering,IC3,Bachelors,17,3,3,0,3,0.0,3,6,0,0,4,114358,0,0,1,High Potential / Moderate Performance,0.24052536401796595
EMP004918,EMP008371,Finance,IC3,Other,7,5,4,0,3,66.67,4,2,1,0,7,101386,0,0,1,Moderate Potential / High Performance,0.17551610876454538
EMP006480,EMP008371,Finance,IC1,Bachelors,5,2,2,0,1,100.0,2,2,1,0,5,73413,0,1,0,Low Potential / Low Performance,0.1268361003383039
EMP001134,EMP009124,Sales,IC1,Other,12,5,4,0,1,100.0,5,5,1,0,1,92226,0,0,1,Moderate Potential / High Performance,0.18404002101964417
EMP006977,EMP009124,Sales,IC1,Bachelors,5,3,2,0,1,100.0,2,0,2,0,3,73152,0,0,0,Low Potential / Low Performance,0.12304199904764787
EMP005902,EMP001858,Marketing,IC1,Bachelors,6,3,4,0,1,100.0,4,3,3,0,5,77749,0,1,1,Moderate Potential / High Performance,0.16429035396552039
EMP009067,EMP005466,Engineering,IC3,Bachelors,1,0,2,0,3,0.0,4,0,1,1,6,86132,0,0,1,High Potential / Low Performance,0.2513454109147307
EMP004260,EMP005466,Engineering,IC1,Masters,7,1,3,0,1,100.0,3,4,0,0,2,76995,0,1,1,Moderate Potential / Moderate Performance,0.1594655408052514
EMP008850,EMP009124,Sales,IC1,Masters,2,1,4,0,1,100.0,3,0,1,1,5,72529,0,0,1,Low Potential / High Performance,0.1451239599776563
EMP006966,EMP008371,Finance,IC3,Bachelors,5,1,5,0,3,100.0,5,2,1,0,7,99694,0,0,1,Moderate Potential / High Performance,0.18228808268192123
EMP000793,EMP005466,Engineering,IC1,Masters,13,8,5,0,1,100.0,5,9,1,0,3,88999,0,0,1,High Potential / High Performance,0.2113266494201347
EMP001986,EMP000146,Legal,M1,Masters,10,7,2,0,4,50.0,2,12,1,0,3,130402,0,1,1,High Potential / Low Performance,0.20044355562301577
EMP005657,EMP006590,Customer Success,IC3,Bachelors,6,4,4,0,3,33.33,4,3,2,0,4,96028,0,0,1,High Potential / High Performance,0.22189938485907057
EMP008749,EMP009124,Sales,IC2,Masters,2,0,5,0,2,100.0,5,0,3,0,1,81387,0,0,1,Moderate Potential / High Performance,0.19142159529167638
EMP007936,EMP007415,Legal,IC3,Bachelors,3,1,4,0,3,66.67,3,0,4,1,8,95365,0,0,1,Moderate Potential / High Performance,0.16021904637359785
EMP006098,EMP005466,Engineering,IC1,Bachelors,5,1,4,0,1,100.0,5,1,2,0,5,76260,0,1,1,Moderate Potential / High Performance,0.18219592690948386
